DatGeracaoConjuntoDados;AnoReferencia;MesReferencia;NomUF;SigUF;MdaPotenciaInstaladakW
2026-07-01;2018;12;TOCANTINS;TO;1937803,00
2026-07-01;2019;3 ;ACRE;AC;116542,80
2026-07-01;2019;3 ;ALAGOAS;AL;746386,60
2026-07-01;2019;3 ;AMAZONAS;AM;2194457,64
2026-07-01;2019;3 ;AMAPÁ;AP;1037816,20
2026-07-01;2019;3 ;BAHIA;BA;11937758,82
2026-07-01;2019;3 ;CEARÁ;CE;4430835,10
2026-07-01;2019;3 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2019;3 ;ESPÍRITO SANTO;ES;1598659,53
2026-07-01;2019;3 ;GOIÁS;GO;7732564,69
2026-07-01;2019;3 ;MARANHÃO;MA;3928422,43
2026-07-01;2019;3 ;MINAS GERAIS;MG;16576907,22
2026-07-01;2019;3 ;MATO GROSSO DO SUL;MS;2528658,39
2026-07-01;2019;3 ;MATO GROSSO;MT;3186503,98
2026-07-01;2019;3 ;PARÁ;PA;19239227,88
2026-07-01;2019;3 ;PARAÍBA;PB;888258,80
2026-07-01;2019;3 ;PERNAMBUCO;PE;4284378,64
2026-07-01;2019;3 ;PIAUÍ;PI;2213986,00
2026-07-01;2019;3 ;PARANÁ;PR;16941553,58
2026-07-01;2019;3 ;RIO DE JANEIRO;RJ;8498680,68
2026-07-01;2019;3 ;RIO GRANDE DO NORTE;RN;4658599,99
2026-07-01;2019;3 ;RONDÔNIA;RO;8311378,60
2026-07-01;2019;3 ;RORAIMA;RR;285568,38
2026-07-01;2019;3 ;RIO GRANDE DO SUL;RS;9113010,16
2026-07-01;2019;3 ;SANTA CATARINA;SC;4744625,71
2026-07-01;2019;3 ;SERGIPE;SE;3296559,40
2026-07-01;2019;3 ;SÃO PAULO;SP;23367938,07
2026-07-01;2019;3 ;TOCANTINS;TO;1942803,00
2026-07-01;2019;6 ;ACRE;AC;116542,80
2026-07-01;2019;6 ;ALAGOAS;AL;746410,60
2026-07-01;2019;6 ;AMAZONAS;AM;2194457,64
2026-07-01;2019;6 ;AMAPÁ;AP;992216,20
2026-07-01;2019;6 ;BAHIA;BA;12095258,82
2026-07-01;2019;6 ;CEARÁ;CE;4433085,10
2026-07-01;2019;6 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2019;6 ;ESPÍRITO SANTO;ES;1598651,53
2026-07-01;2019;6 ;GOIÁS;GO;7759764,69
2026-07-01;2019;6 ;MARANHÃO;MA;3928422,43
2026-07-01;2019;6 ;MINAS GERAIS;MG;16584108,26
2026-07-01;2019;6 ;MATO GROSSO DO SUL;MS;2528658,39
2026-07-01;2019;6 ;MATO GROSSO;MT;3220433,98
2026-07-01;2019;6 ;PARÁ;PA;20461450,10
2026-07-01;2019;6 ;PARAÍBA;PB;888258,80
2026-07-01;2019;6 ;PERNAMBUCO;PE;4306372,64
2026-07-01;2019;6 ;PIAUÍ;PI;2213986,00
2026-07-01;2019;6 ;PARANÁ;PR;17067112,28
2026-07-01;2019;6 ;RIO DE JANEIRO;RJ;8516580,28
2026-07-01;2019;6 ;RIO GRANDE DO NORTE;RN;4692199,99
2026-07-01;2019;6 ;RONDÔNIA;RO;8317845,60
2026-07-01;2019;6 ;RORAIMA;RR;285568,38
2026-07-01;2019;6 ;RIO GRANDE DO SUL;RS;9108107,36
2026-07-01;2019;6 ;SANTA CATARINA;SC;4753101,18
2026-07-01;2019;6 ;SERGIPE;SE;3296559,40
2026-07-01;2019;6 ;SÃO PAULO;SP;23384522,83
2026-07-01;2019;6 ;TOCANTINS;TO;1942803,00
2026-07-01;2019;9 ;ACRE;AC;116542,80
2026-07-01;2019;9 ;ALAGOAS;AL;746410,60
2026-07-01;2019;9 ;AMAZONAS;AM;2213116,64
2026-07-01;2019;9 ;AMAPÁ;AP;992216,20
2026-07-01;2019;9 ;BAHIA;BA;12158158,82
2026-07-01;2019;9 ;CEARÁ;CE;4433085,10
2026-07-01;2019;9 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2019;9 ;ESPÍRITO SANTO;ES;1598651,53
2026-07-01;2019;9 ;GOIÁS;GO;7759697,29
2026-07-01;2019;9 ;MARANHÃO;MA;3928422,43
2026-07-01;2019;9 ;MINAS GERAIS;MG;16599472,36
2026-07-01;2019;9 ;MATO GROSSO DO SUL;MS;2521937,39
2026-07-01;2019;9 ;MATO GROSSO;MT;3521373,98
2026-07-01;2019;9 ;PARÁ;PA;21048751,66
2026-07-01;2019;9 ;PARAÍBA;PB;889356,80
2026-07-01;2019;9 ;PERNAMBUCO;PE;4320780,64
2026-07-01;2019;9 ;PIAUÍ;PI;2213986,00
2026-07-01;2019;9 ;PARANÁ;PR;17075924,28
2026-07-01;2019;9 ;RIO DE JANEIRO;RJ;8510580,28
2026-07-01;2019;9 ;RIO GRANDE DO NORTE;RN;4706599,99
2026-07-01;2019;9 ;RONDÔNIA;RO;8318883,60
2026-07-01;2019;9 ;RORAIMA;RR;343784,38
2026-07-01;2019;9 ;RIO GRANDE DO SUL;RS;9462127,36
2026-07-01;2019;9 ;SANTA CATARINA;SC;4763303,78
2026-07-01;2019;9 ;SERGIPE;SE;3296559,40
2026-07-01;2019;9 ;SÃO PAULO;SP;23625872,43
2026-07-01;2019;9 ;TOCANTINS;TO;1950823,00
2026-07-01;2019;12;ACRE;AC;116542,80
2026-07-01;2019;12;ALAGOAS;AL;739010,60
2026-07-01;2019;12;AMAZONAS;AM;2341320,14
2026-07-01;2019;12;AMAPÁ;AP;992216,20
2026-07-01;2019;12;BAHIA;BA;12326781,42
2026-07-01;2019;12;CEARÁ;CE;4433085,10
2026-07-01;2019;12;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2019;12;ESPÍRITO SANTO;ES;1599022,53
2026-07-01;2019;12;GOIÁS;GO;7760537,29
2026-07-01;2019;12;MARANHÃO;MA;4025622,43
2026-07-01;2019;12;MINAS GERAIS;MG;16595927,36
2026-07-01;2019;12;MATO GROSSO DO SUL;MS;2525937,39
2026-07-01;2019;12;MATO GROSSO;MT;3906743,18
2026-07-01;2019;12;PARÁ;PA;22890497,15
2026-07-01;2019;12;PARAÍBA;PB;889356,80
2026-07-01;2019;12;PERNAMBUCO;PE;4301816,64
2026-07-01;2019;12;PIAUÍ;PI;2213986,00
2026-07-01;2019;12;PARANÁ;PR;17116313,12
2026-07-01;2019;12;RIO DE JANEIRO;RJ;8516180,28
2026-07-01;2019;12;RIO GRANDE DO NORTE;RN;4798159,99
2026-07-01;2019;12;RONDÔNIA;RO;8318883,60
2026-07-01;2019;12;RORAIMA;RR;343784,38
2026-07-01;2019;12;RIO GRANDE DO SUL;RS;9464614,29
2026-07-01;2019;12;SANTA CATARINA;SC;4779548,18
2026-07-01;2019;12;SERGIPE;SE;3296559,40
2026-07-01;2019;12;SÃO PAULO;SP;23736894,48
2026-07-01;2019;12;TOCANTINS;TO;1950823,00
2026-07-01;2020;3 ;ACRE;AC;116542,80
2026-07-01;2020;3 ;ALAGOAS;AL;739010,60
2026-07-01;2020;3 ;AMAZONAS;AM;2464949,14
2026-07-01;2020;3 ;AMAPÁ;AP;992216,20
2026-07-01;2020;3 ;BAHIA;BA;12366781,42
2026-07-01;2020;3 ;CEARÁ;CE;4433085,10
2026-07-01;2020;3 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2020;3 ;ESPÍRITO SANTO;ES;1600481,53
2026-07-01;2020;3 ;GOIÁS;GO;7765037,29
2026-07-01;2020;3 ;MARANHÃO;MA;4025622,43
2026-07-01;2020;3 ;MINAS GERAIS;MG;16598703,36
2026-07-01;2020;3 ;MATO GROSSO DO SUL;MS;2533437,39
2026-07-01;2020;3 ;MATO GROSSO;MT;3919121,68
2026-07-01;2020;3 ;PARÁ;PA;22890606,15
2026-07-01;2020;3 ;PARAÍBA;PB;893156,80
2026-07-01;2020;3 ;PERNAMBUCO;PE;4306316,64
2026-07-01;2020;3 ;PIAUÍ;PI;2409666,00
2026-07-01;2020;3 ;PARANÁ;PR;17115954,12
2026-07-01;2020;3 ;RIO DE JANEIRO;RJ;8519182,28
2026-07-01;2020;3 ;RIO GRANDE DO NORTE;RN;4875734,99
2026-07-01;2020;3 ;RONDÔNIA;RO;8330883,60
2026-07-01;2020;3 ;RORAIMA;RR;346104,38
2026-07-01;2020;3 ;RIO GRANDE DO SUL;RS;9472136,04
2026-07-01;2020;3 ;SANTA CATARINA;SC;4806203,88
2026-07-01;2020;3 ;SERGIPE;SE;4479477,40
2026-07-01;2020;3 ;SÃO PAULO;SP;23763172,98
2026-07-01;2020;3 ;TOCANTINS;TO;1950823,00
2026-07-01;2020;6 ;ACRE;AC;72703,80
2026-07-01;2020;6 ;ALAGOAS;AL;737760,60
2026-07-01;2020;6 ;AMAZONAS;AM;2509555,14
2026-07-01;2020;6 ;AMAPÁ;AP;992216,20
2026-07-01;2020;6 ;BAHIA;BA;12421381,42
2026-07-01;2020;6 ;CEARÁ;CE;4484085,10
2026-07-01;2020;6 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2020;6 ;ESPÍRITO SANTO;ES;1600664,53
2026-07-01;2020;6 ;GOIÁS;GO;7765037,29
2026-07-01;2020;6 ;MARANHÃO;MA;4025833,03
2026-07-01;2020;6 ;MINAS GERAIS;MG;16637713,76
2026-07-01;2020;6 ;MATO GROSSO DO SUL;MS;2533437,39
2026-07-01;2020;6 ;MATO GROSSO;MT;3921721,68
2026-07-01;2020;6 ;PARÁ;PA;22890606,15
2026-07-01;2020;6 ;PARAÍBA;PB;888878,80
2026-07-01;2020;6 ;PERNAMBUCO;PE;4306316,64
2026-07-01;2020;6 ;PIAUÍ;PI;2658170,00
2026-07-01;2020;6 ;PARANÁ;PR;17115954,12
2026-07-01;2020;6 ;RIO DE JANEIRO;RJ;8519182,28
2026-07-01;2020;6 ;RIO GRANDE DO NORTE;RN;4997639,99
2026-07-01;2020;6 ;RONDÔNIA;RO;8330883,60
2026-07-01;2020;6 ;RORAIMA;RR;346104,38
2026-07-01;2020;6 ;RIO GRANDE DO SUL;RS;9472176,04
2026-07-01;2020;6 ;SANTA CATARINA;SC;4811494,38
2026-07-01;2020;6 ;SERGIPE;SE;4812201,40
2026-07-01;2020;6 ;SÃO PAULO;SP;23856902,98
2026-07-01;2020;6 ;TOCANTINS;TO;1950612,00
2026-07-01;2020;9 ;ACRE;AC;72703,80
2026-07-01;2020;9 ;ALAGOAS;AL;739167,30
2026-07-01;2020;9 ;AMAZONAS;AM;2545981,64
2026-07-01;2020;9 ;AMAPÁ;AP;992216,20
2026-07-01;2020;9 ;BAHIA;BA;12623881,42
2026-07-01;2020;9 ;CEARÁ;CE;4556085,10
2026-07-01;2020;9 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2020;9 ;ESPÍRITO SANTO;ES;1600954,53
2026-07-01;2020;9 ;GOIÁS;GO;7781826,31
2026-07-01;2020;9 ;MARANHÃO;MA;4025833,03
2026-07-01;2020;9 ;MINAS GERAIS;MG;16651791,28
2026-07-01;2020;9 ;MATO GROSSO DO SUL;MS;2540037,39
2026-07-01;2020;9 ;MATO GROSSO;MT;3951444,08
2026-07-01;2020;9 ;PARÁ;PA;22838540,95
2026-07-01;2020;9 ;PARAÍBA;PB;888478,80
2026-07-01;2020;9 ;PERNAMBUCO;PE;4356316,64
2026-07-01;2020;9 ;PIAUÍ;PI;2741396,00
2026-07-01;2020;9 ;PARANÁ;PR;17118114,12
2026-07-01;2020;9 ;RIO DE JANEIRO;RJ;8518502,28
2026-07-01;2020;9 ;RIO GRANDE DO NORTE;RN;5211709,29
2026-07-01;2020;9 ;RONDÔNIA;RO;8342883,60
2026-07-01;2020;9 ;RORAIMA;RR;346984,38
2026-07-01;2020;9 ;RIO GRANDE DO SUL;RS;9506741,04
2026-07-01;2020;9 ;SANTA CATARINA;SC;4824259,38
2026-07-01;2020;9 ;SERGIPE;SE;4812201,40
2026-07-01;2020;9 ;SÃO PAULO;SP;23867022,98
2026-07-01;2020;9 ;TOCANTINS;TO;1950612,00
2026-07-01;2020;12;ACRE;AC;72703,80
2026-07-01;2020;12;ALAGOAS;AL;739167,30
2026-07-01;2020;12;AMAZONAS;AM;2341406,14
2026-07-01;2020;12;AMAPÁ;AP;1082216,20
2026-07-01;2020;12;BAHIA;BA;12871836,42
2026-07-01;2020;12;CEARÁ;CE;4566965,10
2026-07-01;2020;12;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2020;12;ESPÍRITO SANTO;ES;1600954,53
2026-07-01;2020;12;GOIÁS;GO;7781826,31
2026-07-01;2020;12;MARANHÃO;MA;4008658,63
2026-07-01;2020;12;MINAS GERAIS;MG;16689960,63
2026-07-01;2020;12;MATO GROSSO DO SUL;MS;2539537,39
2026-07-01;2020;12;MATO GROSSO;MT;3951444,08
2026-07-01;2020;12;PARÁ;PA;22842171,35
2026-07-01;2020;12;PARAÍBA;PB;914018,80
2026-07-01;2020;12;PERNAMBUCO;PE;4361402,64
2026-07-01;2020;12;PIAUÍ;PI;3392694,00
2026-07-01;2020;12;PARANÁ;PR;17142994,12
2026-07-01;2020;12;RIO DE JANEIRO;RJ;8534266,28
2026-07-01;2020;12;RIO GRANDE DO NORTE;RN;5441759,29
2026-07-01;2020;12;RONDÔNIA;RO;8342883,60
2026-07-01;2020;12;RORAIMA;RR;346984,38
2026-07-01;2020;12;RIO GRANDE DO SUL;RS;9545415,04
2026-07-01;2020;12;SANTA CATARINA;SC;4820584,10
2026-07-01;2020;12;SERGIPE;SE;4812199,40
2026-07-01;2020;12;SÃO PAULO;SP;23908492,98
2026-07-01;2020;12;TOCANTINS;TO;1960612,00
2026-07-01;2021;3 ;ACRE;AC;72703,80
2026-07-01;2021;3 ;ALAGOAS;AL;739167,30
2026-07-01;2021;3 ;AMAZONAS;AM;2384878,14
2026-07-01;2021;3 ;AMAPÁ;AP;1082216,20
2026-07-01;2021;3 ;BAHIA;BA;12907236,42
2026-07-01;2021;3 ;CEARÁ;CE;4667765,10
2026-07-01;2021;3 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2021;3 ;ESPÍRITO SANTO;ES;1602466,53
2026-07-01;2021;3 ;GOIÁS;GO;7741826,31
2026-07-01;2021;3 ;MARANHÃO;MA;4008658,63
2026-07-01;2021;3 ;MINAS GERAIS;MG;16563912,88
2026-07-01;2021;3 ;MATO GROSSO DO SUL;MS;2539537,39
2026-07-01;2021;3 ;MATO GROSSO;MT;3963444,08
2026-07-01;2021;3 ;PARÁ;PA;22844084,35
2026-07-01;2021;3 ;PARAÍBA;PB;919245,20
2026-07-01;2021;3 ;PERNAMBUCO;PE;4363513,64
2026-07-01;2021;3 ;PIAUÍ;PI;3585544,00
2026-07-01;2021;3 ;PARANÁ;PR;17160874,12
2026-07-01;2021;3 ;RIO DE JANEIRO;RJ;8539066,28
2026-07-01;2021;3 ;RIO GRANDE DO NORTE;RN;5594567,29
2026-07-01;2021;3 ;RONDÔNIA;RO;8342883,60
2026-07-01;2021;3 ;RORAIMA;RR;346984,38
2026-07-01;2021;3 ;RIO GRANDE DO SUL;RS;9555917,04
2026-07-01;2021;3 ;SANTA CATARINA;SC;4829941,60
2026-07-01;2021;3 ;SERGIPE;SE;4812199,40
2026-07-01;2021;3 ;SÃO PAULO;SP;23913875,98
2026-07-01;2021;3 ;TOCANTINS;TO;1960612,00
2026-07-01;2021;6 ;ACRE;AC;72703,60
2026-07-01;2021;6 ;ALAGOAS;AL;739607,30
2026-07-01;2021;6 ;AMAZONAS;AM;2425640,14
2026-07-01;2021;6 ;AMAPÁ;AP;1082216,20
2026-07-01;2021;6 ;BAHIA;BA;13245936,42
2026-07-01;2021;6 ;CEARÁ;CE;4772765,10
2026-07-01;2021;6 ;DISTRITO FEDERAL;DF;46358,40
2026-07-01;2021;6 ;ESPÍRITO SANTO;ES;1602466,53
2026-07-01;2021;6 ;GOIÁS;GO;7733126,31
2026-07-01;2021;6 ;MARANHÃO;MA;4008658,63
2026-07-01;2021;6 ;MINAS GERAIS;MG;16555137,88
2026-07-01;2021;6 ;MATO GROSSO DO SUL;MS;2616537,39
2026-07-01;2021;6 ;MATO GROSSO;MT;3954323,10
2026-07-01;2021;6 ;PARÁ;PA;22850008,35
2026-07-01;2021;6 ;PARAÍBA;PB;921462,40
2026-07-01;2021;6 ;PERNAMBUCO;PE;4418478,64
2026-07-01;2021;6 ;PIAUÍ;PI;3699794,00
2026-07-01;2021;6 ;PARANÁ;PR;17155948,12
2026-07-01;2021;6 ;RIO DE JANEIRO;RJ;8533066,28
2026-07-01;2021;6 ;RIO GRANDE DO NORTE;RN;5871482,29
2026-07-01;2021;6 ;RONDÔNIA;RO;8341071,10
2026-07-01;2021;6 ;RORAIMA;RR;347072,78
2026-07-01;2021;6 ;RIO GRANDE DO SUL;RS;9586005,04
2026-07-01;2021;6 ;SANTA CATARINA;SC;4841717,58
2026-07-01;2021;6 ;SERGIPE;SE;4812759,40
2026-07-01;2021;6 ;SÃO PAULO;SP;23962710,67
2026-07-01;2021;6 ;TOCANTINS;TO;1960612,00
2026-07-01;2021;9 ;ACRE;AC;72703,60
2026-07-01;2021;9 ;ALAGOAS;AL;739607,30
2026-07-01;2021;9 ;AMAZONAS;AM;2353716,14
2026-07-01;2021;9 ;AMAPÁ;AP;1081896,20
2026-07-01;2021;9 ;BAHIA;BA;13721574,15
2026-07-01;2021;9 ;CEARÁ;CE;4773791,10
2026-07-01;2021;9 ;DISTRITO FEDERAL;DF;49208,40
2026-07-01;2021;9 ;ESPÍRITO SANTO;ES;1613534,13
2026-07-01;2021;9 ;GOIÁS;GO;7780626,31
2026-07-01;2021;9 ;MARANHÃO;MA;4008658,63
2026-07-01;2021;9 ;MINAS GERAIS;MG;16673773,88
2026-07-01;2021;9 ;MATO GROSSO DO SUL;MS;2793653,39
2026-07-01;2021;9 ;MATO GROSSO;MT;3950133,10
2026-07-01;2021;9 ;PARÁ;PA;22854303,35
2026-07-01;2021;9 ;PARAÍBA;PB;1106907,40
2026-07-01;2021;9 ;PERNAMBUCO;PE;4524439,95
2026-07-01;2021;9 ;PIAUÍ;PI;3699794,00
2026-07-01;2021;9 ;PARANÁ;PR;17191295,12
2026-07-01;2021;9 ;RIO DE JANEIRO;RJ;9871366,28
2026-07-01;2021;9 ;RIO GRANDE DO NORTE;RN;6384602,29
2026-07-01;2021;9 ;RONDÔNIA;RO;8404121,10
2026-07-01;2021;9 ;RORAIMA;RR;347072,78
2026-07-01;2021;9 ;RIO GRANDE DO SUL;RS;9586005,04
2026-07-01;2021;9 ;SANTA CATARINA;SC;4901275,58
2026-07-01;2021;9 ;SERGIPE;SE;4812759,40
2026-07-01;2021;9 ;SÃO PAULO;SP;23965642,65
2026-07-01;2021;9 ;TOCANTINS;TO;1960612,00
2026-07-01;2021;12;ACRE;AC;73418,80
2026-07-01;2021;12;ALAGOAS;AL;739607,30
2026-07-01;2021;12;AMAZONAS;AM;2347485,94
2026-07-01;2021;12;AMAPÁ;AP;1081896,20
2026-07-01;2021;12;BAHIA;BA;14277668,07
2026-07-01;2021;12;CEARÁ;CE;5164487,10
2026-07-01;2021;12;DISTRITO FEDERAL;DF;49208,40
2026-07-01;2021;12;ESPÍRITO SANTO;ES;1614853,17
2026-07-01;2021;12;GOIÁS;GO;7791487,91
2026-07-01;2021;12;MARANHÃO;MA;4009078,63
2026-07-01;2021;12;MINAS GERAIS;MG;16665320,13
2026-07-01;2021;12;MATO GROSSO DO SUL;MS;2793653,39
2026-07-01;2021;12;MATO GROSSO;MT;3977233,10
2026-07-01;2021;12;PARÁ;PA;22855546,31
2026-07-01;2021;12;PARAÍBA;PB;1356387,40
2026-07-01;2021;12;PERNAMBUCO;PE;4579914,64
2026-07-01;2021;12;PIAUÍ;PI;3772494,00
2026-07-01;2021;12;PARANÁ;PR;17140405,12
2026-07-01;2021;12;RIO DE JANEIRO;RJ;9826907,48
2026-07-01;2021;12;RIO GRANDE DO NORTE;RN;6952502,29
2026-07-01;2021;12;RONDÔNIA;RO;8373701,10
2026-07-01;2021;12;RORAIMA;RR;342388,78
2026-07-01;2021;12;RIO GRANDE DO SUL;RS;9573736,04
2026-07-01;2021;12;SANTA CATARINA;SC;4914550,58
2026-07-01;2021;12;SERGIPE;SE;4812759,40
2026-07-01;2021;12;SÃO PAULO;SP;24477424,67
2026-07-01;2021;12;TOCANTINS;TO;1968612,00
2026-07-01;2022;3 ;ACRE;AC;73418,80
2026-07-01;2022;3 ;ALAGOAS;AL;739607,30
2026-07-01;2022;3 ;AMAZONAS;AM;2371642,38
2026-07-01;2022;3 ;AMAPÁ;AP;1081896,20
2026-07-01;2022;3 ;BAHIA;BA;14699168,07
2026-07-01;2022;3 ;CEARÁ;CE;5166487,10
2026-07-01;2022;3 ;DISTRITO FEDERAL;DF;49208,40
2026-07-01;2022;3 ;ESPÍRITO SANTO;ES;1615363,17
2026-07-01;2022;3 ;GOIÁS;GO;7792237,91
2026-07-01;2022;3 ;MARANHÃO;MA;4009078,63
2026-07-01;2022;3 ;MINAS GERAIS;MG;16665320,13
2026-07-01;2022;3 ;MATO GROSSO DO SUL;MS;2762476,17
2026-07-01;2022;3 ;MATO GROSSO;MT;3962989,35
2026-07-01;2022;3 ;PARÁ;PA;22859052,31
2026-07-01;2022;3 ;PARAÍBA;PB;1392641,40
2026-07-01;2022;3 ;PERNAMBUCO;PE;4730060,54
2026-07-01;2022;3 ;PIAUÍ;PI;3902604,00
2026-07-01;2022;3 ;PARANÁ;PR;17333083,12
2026-07-01;2022;3 ;RIO DE JANEIRO;RJ;9801289,28
2026-07-01;2022;3 ;RIO GRANDE DO NORTE;RN;7257614,29
2026-07-01;2022;3 ;RONDÔNIA;RO;8374981,10
2026-07-01;2022;3 ;RORAIMA;RR;440110,40
2026-07-01;2022;3 ;RIO GRANDE DO SUL;RS;9585409,97
2026-07-01;2022;3 ;SANTA CATARINA;SC;4919338,58
2026-07-01;2022;3 ;SERGIPE;SE;4890318,40
2026-07-01;2022;3 ;SÃO PAULO;SP;24391340,67
2026-07-01;2022;3 ;TOCANTINS;TO;1968612,00
2026-07-01;2022;6 ;ACRE;AC;73418,80
2026-07-01;2022;6 ;ALAGOAS;AL;741587,30
2026-07-01;2022;6 ;AMAZONAS;AM;2377032,38
2026-07-01;2022;6 ;AMAPÁ;AP;973705,20
2026-07-01;2022;6 ;BAHIA;BA;14773568,07
2026-07-01;2022;6 ;CEARÁ;CE;5165224,10
2026-07-01;2022;6 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2022;6 ;ESPÍRITO SANTO;ES;1615363,17
2026-07-01;2022;6 ;GOIÁS;GO;7793281,91
2026-07-01;2022;6 ;MARANHÃO;MA;4013083,63
2026-07-01;2022;6 ;MINAS GERAIS;MG;16935975,33
2026-07-01;2022;6 ;MATO GROSSO DO SUL;MS;2789237,45
2026-07-01;2022;6 ;MATO GROSSO;MT;3972591,35
2026-07-01;2022;6 ;PARÁ;PA;22861123,31
2026-07-01;2022;6 ;PARAÍBA;PB;1419641,40
2026-07-01;2022;6 ;PERNAMBUCO;PE;4743220,64
2026-07-01;2022;6 ;PIAUÍ;PI;3972190,00
2026-07-01;2022;6 ;PARANÁ;PR;17424092,77
2026-07-01;2022;6 ;RIO DE JANEIRO;RJ;9732189,28
2026-07-01;2022;6 ;RIO GRANDE DO NORTE;RN;7474206,29
2026-07-01;2022;6 ;RONDÔNIA;RO;8383396,80
2026-07-01;2022;6 ;RORAIMA;RR;528730,40
2026-07-01;2022;6 ;RIO GRANDE DO SUL;RS;9586035,97
2026-07-01;2022;6 ;SANTA CATARINA;SC;4922711,22
2026-07-01;2022;6 ;SERGIPE;SE;4891118,40
2026-07-01;2022;6 ;SÃO PAULO;SP;24411834,67
2026-07-01;2022;6 ;TOCANTINS;TO;1968612,00
2026-07-01;2022;9 ;ACRE;AC;73418,80
2026-07-01;2022;9 ;ALAGOAS;AL;742907,30
2026-07-01;2022;9 ;AMAZONAS;AM;2364145,38
2026-07-01;2022;9 ;AMAPÁ;AP;973705,20
2026-07-01;2022;9 ;BAHIA;BA;15052913,07
2026-07-01;2022;9 ;CEARÁ;CE;5272085,78
2026-07-01;2022;9 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2022;9 ;ESPÍRITO SANTO;ES;1764243,17
2026-07-01;2022;9 ;GOIÁS;GO;7843281,91
2026-07-01;2022;9 ;MARANHÃO;MA;4013083,63
2026-07-01;2022;9 ;MINAS GERAIS;MG;17742770,01
2026-07-01;2022;9 ;MATO GROSSO DO SUL;MS;2825302,81
2026-07-01;2022;9 ;MATO GROSSO;MT;4041511,35
2026-07-01;2022;9 ;PARÁ;PA;22876319,31
2026-07-01;2022;9 ;PARAÍBA;PB;1673333,92
2026-07-01;2022;9 ;PERNAMBUCO;PE;4837811,09
2026-07-01;2022;9 ;PIAUÍ;PI;4261858,00
2026-07-01;2022;9 ;PARANÁ;PR;17434265,13
2026-07-01;2022;9 ;RIO DE JANEIRO;RJ;9958083,18
2026-07-01;2022;9 ;RIO GRANDE DO NORTE;RN;7588125,29
2026-07-01;2022;9 ;RONDÔNIA;RO;8386637,10
2026-07-01;2022;9 ;RORAIMA;RR;528730,40
2026-07-01;2022;9 ;RIO GRANDE DO SUL;RS;9615303,97
2026-07-01;2022;9 ;SANTA CATARINA;SC;5059767,22
2026-07-01;2022;9 ;SERGIPE;SE;4891118,40
2026-07-01;2022;9 ;SÃO PAULO;SP;24408431,47
2026-07-01;2022;9 ;TOCANTINS;TO;1968612,00
2026-07-01;2022;12;ACRE;AC;74115,80
2026-07-01;2022;12;ALAGOAS;AL;742907,30
2026-07-01;2022;12;AMAZONAS;AM;2008626,28
2026-07-01;2022;12;AMAPÁ;AP;973705,20
2026-07-01;2022;12;BAHIA;BA;15551993,07
2026-07-01;2022;12;CEARÁ;CE;5345984,10
2026-07-01;2022;12;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2022;12;ESPÍRITO SANTO;ES;1764703,15
2026-07-01;2022;12;GOIÁS;GO;7840133,79
2026-07-01;2022;12;MARANHÃO;MA;4378403,63
2026-07-01;2022;12;MINAS GERAIS;MG;18098260,33
2026-07-01;2022;12;MATO GROSSO DO SUL;MS;2830547,93
2026-07-01;2022;12;MATO GROSSO;MT;4104345,70
2026-07-01;2022;12;PARÁ;PA;22878401,31
2026-07-01;2022;12;PARAÍBA;PB;1733176,40
2026-07-01;2022;12;PERNAMBUCO;PE;4852201,09
2026-07-01;2022;12;PIAUÍ;PI;4898306,00
2026-07-01;2022;12;PARANÁ;PR;17480797,19
2026-07-01;2022;12;RIO DE JANEIRO;RJ;10281243,18
2026-07-01;2022;12;RIO GRANDE DO NORTE;RN;7756792,29
2026-07-01;2022;12;RONDÔNIA;RO;8389379,88
2026-07-01;2022;12;RORAIMA;RR;578396,40
2026-07-01;2022;12;RIO GRANDE DO SUL;RS;9614448,97
2026-07-01;2022;12;SANTA CATARINA;SC;5067024,32
2026-07-01;2022;12;SERGIPE;SE;4891118,40
2026-07-01;2022;12;SÃO PAULO;SP;24827090,02
2026-07-01;2022;12;TOCANTINS;TO;1968671,40
2026-07-01;2023;3 ;ACRE;AC;143582,20
2026-07-01;2023;3 ;ALAGOAS;AL;782804,10
2026-07-01;2023;3 ;AMAZONAS;AM;2019280,76
2026-07-01;2023;3 ;AMAPÁ;AP;973705,20
2026-07-01;2023;3 ;BAHIA;BA;16044918,07
2026-07-01;2023;3 ;CEARÁ;CE;5350484,10
2026-07-01;2023;3 ;DISTRITO FEDERAL;DF;50120,40
2026-07-01;2023;3 ;ESPÍRITO SANTO;ES;1766644,95
2026-07-01;2023;3 ;GOIÁS;GO;7788751,39
2026-07-01;2023;3 ;MARANHÃO;MA;4370803,63
